2020/03/14 23:23:25 [emerg] 24584#24588: CreateFile() "D:\Ñ¸À×ÏÂÔØ\nginx-1.16.1\nginx-1.16.1/conf/nginx.conf" failed (1113: No mapping for the Unicode character exists in the target multi-byte code page)
2020/03/14 23:25:17 [emerg] 2384#21732: CreateFile() "D:\Ñ¸À×ÏÂÔØ\nginx-1.16.1\nginx-1.16.1/conf/nginx.conf" failed (1113: No mapping for the Unicode character exists in the target multi-byte code page)
2020/03/15 00:06:55 [emerg] 25288#19320: CreateFile() "D:\Ñ¸À×ÏÂÔØ\nginx-1.16.1\nginx-1.16.1/conf/nginx.conf" failed (1113: No mapping for the Unicode character exists in the target multi-byte code page)
2020/03/15 00:07:08 [emerg] 16968#6124: CreateFile() "D:\Ñ¸À×ÏÂÔØ\nginx-1.16.1\nginx-1.16.1/conf/nginx.conf" failed (1113: No mapping for the Unicode character exists in the target multi-byte code page)
2020/03/15 00:07:09 [emerg] 9016#17860: CreateFile() "D:\Ñ¸À×ÏÂÔØ\nginx-1.16.1\nginx-1.16.1/conf/nginx.conf" failed (1113: No mapping for the Unicode character exists in the target multi-byte code page)
2020/03/15 00:08:06 [emerg] 16160#11768: CreateFile() "D:\Ñ¸À×ÏÂÔØ\nginx-1.16.1\nginx-1.16.1/conf/nginx.conf" failed (1113: No mapping for the Unicode character exists in the target multi-byte code page)
2020/03/15 00:21:06 [error] 7080#17756: *7 CreateFile() "D:\nginx-1.16.1\nginx-1.16.1/html/images/icon_nav_cell.png" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: localhost, request: "GET /images/icon_nav_cell.png HTTP/1.1", host: "localhost", referrer: "http://localhost/"
2020/03/15 00:21:10 [error] 7080#17756: *7 CreateFile() "D:\nginx-1.16.1\nginx-1.16.1/html/images/icon_nav_button.png" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: localhost, request: "GET /images/icon_nav_button.png HTTP/1.1", host: "localhost", referrer: "http://localhost/"
2020/03/15 00:21:10 [error] 7080#17756: *8 CreateFile() "D:\nginx-1.16.1\nginx-1.16.1/html/images/icon_nav_cell.png" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: localhost, request: "GET /images/icon_nav_cell.png HTTP/1.1", host: "localhost", referrer: "http://localhost/"
2020/03/15 00:21:13 [error] 7080#17756: *8 CreateFile() "D:\nginx-1.16.1\nginx-1.16.1/html/images/icon_nav_button.png" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: localhost, request: "GET /images/icon_nav_button.png HTTP/1.1", host: "localhost", referrer: "http://localhost/"
2020/03/15 00:21:13 [error] 7080#17756: *7 CreateFile() "D:\nginx-1.16.1\nginx-1.16.1/html/images/icon_nav_cell.png" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: localhost, request: "GET /images/icon_nav_cell.png HTTP/1.1", host: "localhost", referrer: "http://localhost/"
2020/03/15 00:21:14 [error] 7080#17756: *7 CreateFile() "D:\nginx-1.16.1\nginx-1.16.1/html/images/icon_nav_button.png" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: localhost, request: "GET /images/icon_nav_button.png HTTP/1.1", host: "localhost", referrer: "http://localhost/"
2020/03/15 00:21:14 [error] 7080#17756: *8 CreateFile() "D:\nginx-1.16.1\nginx-1.16.1/html/images/icon_nav_cell.png" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: localhost, request: "GET /images/icon_nav_cell.png HTTP/1.1", host: "localhost", referrer: "http://localhost/"
2020/03/15 00:21:15 [error] 7080#17756: *8 CreateFile() "D:\nginx-1.16.1\nginx-1.16.1/html/images/icon_nav_button.png" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: localhost, request: "GET /images/icon_nav_button.png HTTP/1.1", host: "localhost", referrer: "http://localhost/"
2020/03/15 00:21:15 [error] 7080#17756: *7 CreateFile() "D:\nginx-1.16.1\nginx-1.16.1/html/images/icon_nav_cell.png" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: localhost, request: "GET /images/icon_nav_cell.png HTTP/1.1", host: "localhost", referrer: "http://localhost/"
2020/03/15 00:22:34 [error] 7080#17756: *9 CreateFile() "D:\nginx-1.16.1\nginx-1.16.1/html/images/icon_nav_button.png" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: localhost, request: "GET /images/icon_nav_button.png HTTP/1.1", host: "localhost", referrer: "http://localhost/"
2020/03/15 00:22:34 [error] 7080#17756: *10 CreateFile() "D:\nginx-1.16.1\nginx-1.16.1/html/images/icon_nav_cell.png" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: localhost, request: "GET /images/icon_nav_cell.png HTTP/1.1", host: "localhost", referrer: "http://localhost/"
2020/03/15 00:22:35 [error] 7080#17756: *10 CreateFile() "D:\nginx-1.16.1\nginx-1.16.1/html/images/icon_nav_button.png" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: localhost, request: "GET /images/icon_nav_button.png HTTP/1.1", host: "localhost", referrer: "http://localhost/"
2020/03/15 00:22:35 [error] 7080#17756: *9 CreateFile() "D:\nginx-1.16.1\nginx-1.16.1/html/images/icon_nav_cell.png" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: localhost, request: "GET /images/icon_nav_cell.png HTTP/1.1", host: "localhost", referrer: "http://localhost/"
2020/03/15 00:36:31 [error] 7080#17756: *13 CreateFile() "D:\nginx-1.16.1\nginx-1.16.1/html/images/icon_nav_button.png" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: localhost, request: "GET /images/icon_nav_button.png HTTP/1.1", host: "localhost", referrer: "http://localhost/index.html"
2020/03/15 00:36:31 [error] 7080#17756: *12 CreateFile() "D:\nginx-1.16.1\nginx-1.16.1/html/images/icon_nav_cell.png" failed (3: The system cannot find the path specified), client: 127.0.0.1, server: localhost, request: "GET /images/icon_nav_cell.png HTTP/1.1", host: "localhost", referrer: "http://localhost/index.html"
